Date,Team,Pitcher,Open,Close,OpenOU,CloseOU
403,BAL,MHARVEY,155,156,10.5,10
403,BOS,THOUCK,-180,-166,10.5,10
403,TEX,KARIHARA,144,152,9.5,9
403,KAN,MMINOR-L,-165,-162,9.5,9
403,HOU,LMCCULLER,-135,-128,9,9
403,OAK,CIRVIN-L,115,118,9,9
403,CWS,LLYNN,-130,-115,8.5,9
403,LAA,ACOBB,110,105,8.5,9
403,TAM,RHILL-L,-125,-106,8,7.5
403,MIA,EHERNANDE,105,-104,8,7.5
403,MIN,JBERRIOS,-105,120,8,7.5
403,MIL,CBURNES,-115,-130,8,7.5
403,SFO,LWEBB,-125,-115,9,9
403,SEA,CFLEXEN,105,105,9,9
404,ATL,IANDERSON,-140,-112,8.5,8.5
404,PHI,ZEFLIN,120,102,8.5,8.5
404,STL,CMARTINEZ,-110,-112,9.5,9.5
404,CIN,JHOFFMAN,-110,102,9.5,9.5
404,PIT,MKELLER,148,171,8.5,8.5
404,CUB,ZDAVIES,-170,-186,8.5,8.5
404,LAD,JURIAS-L,-250,-210,12,12
404,COL,AGOMBER-L,207,190,12,12
404,ARI,TWIDENER,1124,180,9.5,9
404,SDG,CPADDACK,-2300,-200,9.5,9
404,TOR,TZEUCH,140,164,9.5,9.5
404,NYY,DGERMAN,-160,-178,9.5,9.5
404,CLE,ACIVALE,-150,-130,8.5,8
404,DET,TSKUBAL-L,130,120,8.5,8
404,BAL,BZIMMERMA-L,144,160,10,9.5
404,BOS,GRICHARDS,-165,-170,10,9.5
404,TEX,JLYLES,151,150,9.5,10
404,KAN,BSINGER,-175,-160,9.5,10
404,HOU,JURQUIDY,-110,106,8.5,8.5
404,OAK,SMANAEA-L,-110,-116,8.5,8.5
404,CWS,DCEASE,100,114,9,9.5
404,LAA,SOHTANI--,-120,-124,9,9.5
404,MIN,MPINEDA,-120,-105,8.5,8
404,MIL,AHOUSER,100,-105,8.5,8
405,STL,DPONCEDE,-110,106,8,8
405,MIA,TROGERS-L,-110,-116,8,8
405,PIT,JBRUBAKER,120,141,9,9
405,CIN,JDELEON,-140,-151,9,9
405,NYM,JDEGROM,-220,-188,7.5,7.5
405,PHI,MMOORE-L,184,173,7.5,7.5
405,MIL,BANDERSON-L,100,100,9.5,9.5
405,CUB,TWILLIAMS,-120,-110,9.5,9.5
405,SFO,ADESCLAFA,155,132,8.5,8
405,SDG,AMOREJON-L,-180,-142,8.5,8
405,MIN,MSHOEMAKE,-130,-152,8.5,9
405,DET,JURENA,110,142,8.5,9
405,TOR,SMATZ-L,-160,-145,10,9.5
405,TEX,MFOLTYNEW,140,135,10,9.5
405,KAN,DDUFFY-L,-115,115,8,9
405,CLE,LALLEN-L,-105,-125,8,9
405,BAL,JLOPEZ,176,205,9.5,10
405,NYY,JMONTGOME-L,-210,-230,9.5,10
405,TAM,MWACHA,-110,-113,9.5,9.5
405,BOS,NPIVETTA,-110,103,9.5,9.5
405,HOU,LGARCIA,105,105,9,10
405,LAA,JQUINTANA-L,-125,-115,9,10
405,CWS,CRODON-L,-120,-123,9,8
405,SEA,JSHEFFIEL-L,100,113,9,8
405,LAD,DMAY,-155,-155,9,8.5
405,OAK,FMONTAS,135,145,9,8.5
406,ATL,DSMYLY-L,135,106,8,7.5
406,WAS,MSCHERZER,-155,-116,8,7.5
406,STL,JGANT,-105,117,8,7.5
406,MIA,SALCANTAR,-115,-127,8,7.5
406,PIT,TCAHILL,130,145,9,9
406,CIN,WMILEY-L,-150,-155,9,9
406,NYM,MSTROMAN,-140,-123,9,9
406,PHI,CANDERSON,120,113,9,9
406,MIL,FPERALTA,100,103,9.5,9
406,CUB,AALZOLAY,-120,-113,9.5,9
406,ARI,LWEAVER,120,113,11,10.5
406,COL,GMARQUEZ,-140,-123,11,10.5
406,SFO,ASANCHEZ,192,170,8,8
406,SDG,YDARVISH,-230,-185,8,8
406,MIN,JHAPP-L,-155,-140,9,9
406,DET,CMIZE,135,130,9,9
406,HOU,ZGREINKE,-110,-102,9,9
406,LAA,DBUNDY,-110,-108,9,9
406,BAL,DKREMER,245,245,8.5,8
406,NYY,GCOLE,-300,-280,8.5,8
406,TAM,TGLASNOW,-150,-155,9,9
406,BOS,MPEREZ-L,130,145,9,9
406,TOR,TROARK,-130,-137,9.5,9.5
406,TEX,DDUNNING,110,127,9.5,9.5
406,CWS,LGIOLITO,-145,-150,7.5,7
406,SEA,JPAXTON-L,125,140,7.5,7
406,LAD,CKERSHAW-L,-190,-168,8,8.5
406,OAK,CBASSITT,163,158,8,8.5
407,PIT,CKUHL,163,180,8.5,8
407,CIN,LCASTILLO,-190,-200,8.5,8
407,MIL,BWOODRUFF,-110,-108,9,9
407,CUB,KHENDRICK,-110,-102,9,9
407,ATL,MFRIED-L,-160,-170,6.5,6.5
407,WAS,EFEDDE,140,160,6.5,6.5
407,NYM,DPETERSON-L,110,154,8,8
407,PHI,ANOLA,-130,-164,8,8
407,STL,JFLAHERTY,100,-115,7.5,7
407,MIA,PLOPEZ,-120,105,7.5,7
407,SFO,KGAUSMAN,130,138,8,7.5
407,SDG,BSNELL-L,-150,-148,8,7.5
407,ARI,MBUMGARNE-L,100,-118,11.5,11.5
407,COL,ASENZATEL,-120,108,11.5,11.5
407,MIN,KMAEDA,-175,-170,8,8.5
407,DET,MBOYD-L,151,160,8,8.5
407,TAM,RYARBROUG-L,-120,102,9,8.5
407,BOS,NEOVALDI,100,-112,9,8.5
407,KAN,JJUNIS,160,170,8,8
407,CLE,SBIEBER,-185,-185,8,8
407,TOR,HRYU-L,-190,-185,9,8.5
407,TEX,KGIBSON,163,170,9,8.5
407,CWS,DKEUCHEL-L,-155,-142,8.5,8.5
407,SEA,JDUNN,135,132,8.5,8.5
407,BAL,JMEANS-L,170,175,9,9
407,NYY,JTALLION,-200,-190,9,9
407,LAD,TBAUER,-190,-165,8.5,8
407,OAK,JLUZARDO-L,163,155,8.5,8
407,ATL,HYNOA,130,122,6.5,6.5
407,WAS,SSTRASBUR,-150,-132,6.5,6.5
408,MIA,NNEIDERT,163,165,8.5,8.5
408,NYM,TWALKER,-190,-180,8.5,8.5
408,CUB,JARRIETA,-151,-150,8.5,8.5
408,PIT,TANDERSON-L,131,140,8.5,8.5
408,ARI,MKELLY,105,117,12,11
408,COL,JGRAY,-125,-127,12,11
408,MIL,CBURNES,-140,-140,8,7.5
408,STL,AWAINWRIG,120,130,8,7.5
408,BOS,ERODRIGUE-L,-180,-148,9.5,9
408,BAL,MHARVEY,155,138,9.5,9
408,SEA,MGONZALES-L,155,196,8,8
408,MIN,JBERRIOS,-180,-216,8,8
408,KAN,BKELLER,135,155,9,8
408,CWS,LLYNN,-155,-165,9,8
408,LAA,GCANNING,-110,-101,9.5,10
408,TOR,RSTRIPLIN,-110,-109,9.5,10
408,OAK,CIRVIN-L,144,156,9.5,10
408,HOU,CJAVIER,-165,-166,9.5,10
409,COL,AGOMBER-L,110,141,8.5,8.5
409,SFO,JCUETO,-130,-151,8.5,8.5
409,WAS,JROSS,215,245,8.5,8.5
409,LAD,WBUEHLER,-260,-280,8.5,8.5
409,PHI,ZWHEELER,-105,115,8.5,7.5
409,ATL,CMORTON,-115,-125,8.5,7.5
409,CIN,TMAHLE,-111,-143,9,9.5
409,ARI,TWIDENER,-109,133,9,9.5
409,NYY,CKLUBER,-145,-129,8.5,8
409,TAM,RHILL-L,125,119,8.5,8
409,LAA,AHEANEY-L,-117,-125,10.5,11
409,TOR,DPHELPS,-103,115,10.5,11
409,DET,DHOLLAND-L,155,170,8.5,9.5
409,CLE,ZPLESAC,-180,-185,8.5,9.5
409,OAK,SMANAEA-L,148,161,9,8.5
409,HOU,LMCCULLER,-170,-172,9,8.5
409,SDG,JMUSGROVE,-175,-187,9,9
409,TEX,KARIHARA,151,172,9,9
410,MIA,TROGERS-L,226,240,7,6.5
410,NYM,JDEGROM,-275,-270,7,6.5
410,MIL,AHOUSER,-120,102,8.5,8
410,STL,CMARTINEZ,100,-112,8.5,8
410,COL,CGONZALEZ,140,160,8.5,8.5
410,SFO,LWEBB,-160,-170,8.5,8.5
410,CUB,ZDAVIES,-165,-157,8,8.5
410,PIT,MKELLER,144,147,8,8.5
410,PHI,ZEFLIN,130,124,8,8
410,ATL,IANDERSON,-150,-134,8,8
410,CIN,JHOFFMAN,-135,-122,9.5,9.5
410,ARI,RSMITH,115,112,9.5,9.5
410,WAS,PCORBIN-L,176,157,7.5,7.5
410,LAD,JURIAS-L,-210,-167,7.5,7.5
410,NYY,DGERMAN,-135,-138,8.5,9.5
410,TAM,CARCHER,115,128,8.5,9.5
410,SEA,YKIKUCHI-L,163,170,8.5,8
410,MIN,MPINEDA,-190,-185,8.5,8
410,LAA,JQUINTANA-L,100,-101,11,10.5
410,TOR,SMATZ-L,-120,-109,11,10.5
410,OAK,FMONTAS,140,141,9,9
410,HOU,JURQUIDY,-160,-151,9,9
410,DET,TSKUBAL-L,155,150,9,8.5
410,CLE,ACIVALE,-180,-160,9,8.5
410,BOS,GRICHARDS,-135,-127,9.5,9.5
410,BAL,BZIMMERMA-L,115,117,9.5,9.5
410,SDG,CPADDACK,-170,-153,9,9
410,TEX,JLYLES,148,143,9,9
411,CUB,TWILLIAMS,-160,-132,8.5,8
411,PIT,JBRUBAKER,140,122,8.5,8
411,MIL,BANDERSON-L,110,120,8.5,8.5
411,STL,DPONCEDE,-130,-130,8.5,8.5
411,COL,GMARQUEZ,100,115,8,7.5
411,SFO,ADESCLAFA,-120,-125,8,7.5
411,WAS,MSCHERZER,163,140,7.5,7.5
411,LAD,CKERSHAW-L,-190,-150,7.5,7.5
411,CIN,JDELEON,-120,-108,9,9
411,ARI,LWEAVER,100,-102,9,9
411,PHI,MMOORE-L,120,153,8.5,9
411,ATL,DSMYLY-L,-140,-163,8.5,9
411,BOS,NPIVETTA,-140,-140,9.5,9.5
411,BAL,JLOPEZ,120,130,9.5,9.5
411,DET,JURENA,163,150,9,9.5
411,CLE,LALLEN-L,-190,-160,9,9.5
411,NYY,JMONTGOME-L,-154,-138,9,8.5
411,TAM,BHONEYWEL,134,128,9,8.5
411,SEA,CFLEXEN,160,165,8.5,8.5
411,MIN,MSHOEMAKE,-185,-180,8.5,8.5
411,KAN,MMINOR-L,120,102,9,8.5
411,CWS,DCEASE,-140,-112,9,8.5
411,SDG,AMOREJON-L,-170,-160,9,9
411,TEX,MFOLTYNEW,148,150,9,9
412,SDG,YDARVISH,-210,-196,8.5,7.5
412,PIT,TCAHILL,188,178,8.5,7.5
412,MIA,SALCANTAR,149,124,8.5,8.5
412,ATL,HYNOA,-165,-134,8.5,8.5
412,CUB,AALZOLAY,135,116,8.5,8.5
412,MIL,FPERALTA,-150,-126,8.5,8.5
412,WAS,EFEDDE,131,128,8.5,8.5
412,STL,JGANT,-145,-138,8.5,8.5
412,CIN,WMILEY-L,114,101,8.5,8.5
412,SFO,ASANCHEZ,-125,-111,8.5,8.5
412,NYY,GCOLE,-195,-192,9,9
412,TOR,RRAY-L,166,176,9,9
412,TEX,DDUNNING,183,185,7.5,7
412,TAM,TGLASNOW,-205,-205,7.5,7
412,CLE,TMCKENZIE,135,115,8.5,8.5
412,CWS,DKEUCHEL-L,-150,-125,8.5,8.5
412,LAA,ACOBB,-130,-111,9,9
412,KAN,BSINGER,118,101,9,9
412,DET,CMIZE,199,220,8.5,9
412,HOU,ZGREINKE,-240,-250,8.5,9
412,OAK,CBASSITT,-130,-125,9.5,9.5
412,ARI,MBUMGARNE-L,110,115,9.5,9.5
413,SDG,BSNELL-L,-215,-240,7.5,8
413,PIT,CKUHL,180,210,7.5,8
413,PHI,CANDERSON,-125,140,7.5,6.5
413,NYM,TWALKER,105,-150,7.5,6.5
413,MIA,PLOPEZ,163,148,8,7.5
413,ATL,MFRIED-L,-190,-158,8,7.5
413,CUB,AMILLS,125,133,7.5,7.5
413,MIL,BWOODRUFF,-145,-143,7.5,7.5
413,WAS,SSTRASBUR,-101,-106,7.5,7
413,STL,JFLAHERTY,-119,-104,7.5,7
413,CIN,LCASTILLO,-101,-101,7.5,7.5
413,SFO,KGAUSMAN,-119,-109,7.5,7.5
413,COL,ASENZATEL,274,280,8,8
413,LAD,TBAUER,-340,-320,8,8
413,BOS,MPEREZ-L,130,112,8.5,9
413,MIN,JHAPP-L,-150,-122,8.5,9
413,SEA,NMARGEVIC-L,120,120,9,7
413,BAL,DKREMER,-140,-130,9,7
413,NYY,JTALLION,105,103,9,9
413,TOR,HRYU-L,-125,-113,9,9
413,TEX,KGIBSON,155,153,8,8
413,TAM,RYARBROUG-L,-180,-163,8,8
413,LAA,DBUNDY,-125,-132,9,8.5
413,KAN,DDUFFY-L,105,122,9,8.5
413,CLE,SBIEBER,-110,103,7,6.5
413,CWS,LGIOLITO,-110,-113,7,6.5
413,DET,MBOYD-L,148,163,9,9.5
413,HOU,JODORIZZI,-170,-176,9,9.5
413,OAK,JLUZARDO-L,-112,-105,9,8.5
413,ARI,ZGALLEN,-108,-105,9,8.5
413,PHI,ANOLA,-125,-119,5.5,5.5
413,NYM,MSTROMAN,105,109,5.5,5.5
413,SEA,JSHEFFIEL-L,158,126,6,6
413,BAL,JMEANS-L,-183,-136,6,6
414,WAS,JROSS,105,106,8.5,8.5
414,STL,AWAINWRIG,-125,-116,8.5,8.5
414,CUB,JARRIETA,148,162,7.5,7.5
414,MIL,CBURNES,-170,-174,7.5,7.5
414,CIN,TMAHLE,-110,-118,7.5,8.5
414,SFO,JCUETO,-110,108,7.5,8.5
414,SDG,JMUSGROVE,-230,-192,8,7.5
414,PIT,TANDERSON-L,192,176,8,7.5
414,PHI,ZWHEELER,-130,-114,8,8
414,NYM,DPETERSON-L,110,104,8,8
414,MIA,NNEIDERT,170,220,8.5,8.5
414,ATL,CMORTON,-200,-250,8.5,8.5
414,COL,JGRAY,215,225,7.5,7.5
414,LAD,DMAY,-260,-255,7.5,7.5
414,NYY,CKLUBER,-120,-140,10.5,10.5
414,TOR,TZEUCH,100,130,10.5,10.5
414,LAA,GCANNING,-130,-126,9.5,8.5
414,KAN,BKELLER,110,116,9.5,8.5
414,BOS,NEOVALDI,125,120,6,6
414,MIN,KMAEDA,-145,-130,6,6
414,TEX,KARIHARA,155,174,8.5,8
414,TAM,JFLEMING-L,-180,-189,8.5,8
414,DET,MFULMER,192,168,9,8
414,HOU,LMCCULLER,-230,-183,9,8
414,CLE,ZPLESAC,-110,101,7.5,7.5
414,CWS,CRODON-L,-110,-111,7.5,7.5
414,BOS,ERODRIGUE-L,123,135,6,6
414,MIN,JBERRIOS,-143,-145,6,6
415,MIA,TROGERS-L,151,147,8,8
415,ATL,IANDERSON,-175,-157,8,8
415,SDG,CPADDACK,-180,-145,8,7.5
415,PIT,MKELLER,155,135,8,7.5
415,ARI,MKELLY,140,161,9,8.5
415,WAS,PCORBIN-L,-160,-172,9,8.5
415,COL,AGOMBER-L,245,240,7.5,7.5
415,LAD,JURIAS-L,-300,-270,7.5,7.5
415,BOS,GRICHARDS,140,125,8.5,8.5
415,MIN,MPINEDA,-160,-135,8.5,8.5
415,CLE,ACIVALE,110,145,7.5,7.5
415,CWS,LLYNN,-130,-155,7.5,7.5
415,TEX,JLYLES,148,165,8,8
415,TAM,RHILL-L,-170,-180,8,8
415,TOR,AKAY-L,100,105,9,9
415,KAN,JJUNIS,-120,-115,9,9
415,DET,TSKUBAL-L,140,163,8.5,8.5
415,OAK,SMANAEA-L,-160,-176,8.5,8.5
415,SEA,MGONZALES-L,-123,-108,7.5,7
415,BAL,MHARVEY,103,-102,7.5,7
415,SEA,JDUNN,113,125,7.5,7
415,BAL,BZIMMERMA-L,-133,-135,7.5,7
416,ATL,KWRIGHT,-115,100,7.5,8
416,CUB,ZDAVIES,-105,-110,7.5,8
416,ARI,TWIDENER,170,176,8,8.5
416,WAS,MSCHERZER,-200,-192,8,8.5
416,STL,CMARTINEZ,110,134,9,8
416,PHI,ZEFLIN,-130,-144,9,8
416,SFO,ADESCLAFA,-131,-130,8.5,8.5
416,MIA,DCASTANO-L,111,120,8.5,8.5
416,PIT,JBRUBAKER,144,131,8.5,8
416,MIL,AHOUSER,-165,-141,8.5,8
416,LAD,WBUEHLER,-165,-147,7.5,8
416,SDG,RWEATHERS,144,137,7.5,8
416,TAM,MWACHA,-110,149,4.5,9.5
416,NYY,NNELSON,-110,-159,4.5,9.5
416,BAL,JLOPEZ,105,109,9,8.5
416,TEX,MFOLTYNEW,-125,-119,9,8.5
416,MIN,LTHORPE-L,146,116,9,9
416,LAA,AHEANEY-L,-168,-126,9,9
416,DET,JURENA,144,170,8.5,8.5
416,OAK,FMONTAS,-165,-185,8.5,8.5
416,HOU,JURQUIDY,-120,-108,8,8
416,SEA,YKIKUCHI-L,100,-102,8,8
416,CLE,LALLEN-L,-110,107,9,9
416,CIN,JHOFFMAN,-110,-117,9,9
417,ARI,LWEAVER,-120,103,9,8.5
417,WAS,EFEDDE,100,-113,9,8.5
417,ATL,HYNOA,-135,-111,8.5,7.5
417,CUB,TWILLIAMS,115,101,8.5,7.5
417,STL,KKIM-L,-130,-102,8.5,8.5
417,PHI,MMOORE-L,110,-108,8.5,8.5
417,SFO,ASANCHEZ,100,120,7.5,7.5
417,MIA,SALCANTAR,-120,-130,7.5,7.5
417,PIT,TCAHILL,130,119,8.5,8
417,MIL,BANDERSON-L,-150,-129,8.5,8
417,NYM,JLUCCHESI-L,-120,-118,10.5,8
417,COL,GMARQUEZ,100,108,10.5,8
417,LAD,CKERSHAW-L,-145,-116,7.5,7
417,SDG,YDARVISH,125,106,7.5,7
417,TAM,TGLASNOW,-130,-105,8.5,7.5
417,NYY,JMONTGOME-L,110,-105,8.5,7.5
417,TOR,SMATZ-L,-130,-105,9,6.5
417,KAN,MMINOR-L,110,-105,9,6.5
417,CWS,DCEASE,102,117,9,9
417,BOS,NPIVETTA,-122,-127,9,9
417,DET,CMIZE,110,118,9,9
417,OAK,CIRVIN-L,-130,-128,9,9
417,BAL,DKREMER,113,125,8,8.5
417,TEX,DDUNNING,-133,-135,8,8.5
417,HOU,ZGREINKE,-145,-128,8,8.5
417,SEA,CFLEXEN,125,118,8,8.5
417,CLE,TMCKENZIE,120,127,8.5,8
417,CIN,SGRAY,-140,-137,8.5,8
417,NYM,JDEGROM,-275,-280,7,6.5
417,COL,CGONZALEZ,226,245,7,6.5
417,TOR,TMILONE-L,102,-115,7.5,7.5
417,KAN,ESANTANA,-112,105,7.5,7.5
418,STL,JGANT,152,163,8,8
418,PHI,ANOLA,-176,-176,8,8
418,ARI,MBUMGARNE-L,192,132,8.5,9.5
418,WAS,PESPINO,-231,-142,8.5,9.5
418,SFO,AWOOD-L,106,128,8,8
418,MIA,PLOPEZ,-126,-138,8,8
418,PIT,CKUHL,155,180,8.5,7.5
418,MIL,FPERALTA,-180,-200,8.5,7.5
418,NYM,MSTROMAN,-175,-180,10,11
418,COL,ASENZATEL,151,165,10,11
418,LAD,TBAUER,-140,-125,8,7.5
418,SDG,BSNELL-L,120,115,8,7.5
418,ATL,BWILSON,123,130,9,9
418,CUB,KHENDRICK,-143,-140,9,9
418,TAM,AKITTREDG,195,220,8,7.5
418,NYY,GCOLE,-235,-250,8,7.5
418,CWS,DKEUCHEL-L,-113,-102,7,7
418,BOS,THOUCK,-107,-108,7,7
418,TOR,RRAY-L,-135,102,9,8.5
418,KAN,BSINGER,115,-112,9,8.5
418,BAL,JMEANS-L,-110,-110,8.5,8
418,TEX,KGIBSON,-110,100,8.5,8
418,DET,MBOYD-L,110,140,8.5,8.5
418,OAK,CBASSITT,-130,-150,8.5,8.5
418,HOU,JODORIZZI,-110,-122,9,9
418,SEA,NMARGEVIC-L,-110,112,9,9
418,CLE,SBIEBER,-145,-155,7.5,7
418,CIN,WMILEY-L,125,145,7.5,7
418,CWS,MKOPECH,-110,-115,7,7
418,BOS,MPEREZ-L,-110,105,7,7
419,STL,JFLAHERTY,-110,-108,8,8
419,WAS,JROSS,-110,-102,8,8
419,SFO,KGAUSMAN,-110,-105,8.5,8.5
419,PHI,CANDERSON,-110,-105,8.5,8.5
419,MIL,BWOODRUFF,115,155,7,6.5
419,SDG,JMUSGROVE,-135,-165,7,6.5
419,CWS,LGIOLITO,-110,-115,8,7.5
419,BOS,NEOVALDI,-110,105,8,7.5
419,TAM,JFLEMING-L,100,-102,8.5,7.5
419,KAN,DDUFFY-L,-120,-108,8.5,7.5
419,TEX,KARIHARA,176,200,8,8.5
419,LAA,DBUNDY,-210,-220,8,8.5
419,LAD,DMAY,-205,-196,8.5,8.5
419,SEA,JSHEFFIEL-L,172,178,8.5,8.5
420,ARI,ZGALLEN,110,132,8,7.5
420,CIN,LCASTILLO,-130,-142,8,7.5
420,STL,AWAINWRIG,-110,101,9,9
420,WAS,PCORBIN-L,-110,-111,9,9
420,SFO,LWEBB,140,135,8.5,8.5
420,PHI,ZWHEELER,-160,-145,8.5,8.5
420,NYM,TWALKER,-140,-125,7.5,7.5
420,CUB,JARRIETA,120,115,7.5,7.5
420,MIL,CBURNES,105,-112,7,6.5
420,SDG,CPADDACK,-125,102,7,6.5
420,CWS,CRODON-L,-120,-108,8,7
420,CLE,ZPLESAC,100,-102,8,7
420,TOR,HRYU-L,-105,-107,8.5,8
420,BOS,ERODRIGUE-L,-115,-103,8.5,8
420,TAM,RHILL-L,-103,-105,8.5,8
420,KAN,BKELLER,-117,-105,8.5,8
420,TEX,JLYLES,176,169,8.5,8.5
420,LAA,SOHTANI--,-210,-184,8.5,8.5
420,MIN,JBERRIOS,-105,-116,6,5.5
420,OAK,JLUZARDO-L,-115,106,6,5.5
420,LAD,JURIAS-L,-210,-190,8.5,8
420,SEA,MGONZALES-L,176,175,8.5,8
420,ATL,CMORTON,100,108,9,8.5
420,NYY,JTAILLON,-120,-118,9,8.5
420,BAL,MHARVEY,125,108,8,8.5
420,MIA,NNEIDERT,-145,-118,8,8.5
420,HOU,LGARCIA,-123,-112,10.5,10
420,COL,JGRAY,103,102,10.5,10
420,MIN,MSHOEMAKE,113,105,6.5,6.5
420,OAK,SMANAEA-L,-133,-115,6.5,6.5
421,SFO,ADESCLAFA,100,110,8,8
421,PHI,ZEFLIN,-120,-120,8,8
421,STL,CMARTINEZ,160,149,8.5,7.5
421,WAS,MSCHERZER,-185,-159,8.5,7.5
421,MIL,AHOUSER,170,178,7.5,7.5
421,SDG,DLAMET,-200,-196,7.5,7.5
421,ARI,MKELLY,148,158,9,8
421,CIN,TMAHLE,-170,-168,9,8
421,NYM,DPETERSON-L,-135,-123,7.5,7.5
421,CUB,ZDAVIES,115,113,7.5,7.5
421,MIN,KMAEDA,-120,102,8,7.5
421,OAK,FMONTAS,100,-112,8,7.5
421,TEX,MFOLTYNEW,140,161,9,9
421,LAA,JQUINTANA-L,-160,-172,9,9
421,TOR,TTHORNTON,106,118,10,9.5
421,BOS,GRICHARDS,-126,-128,10,9.5
421,TAM,MWACHA,-110,-110,8.5,8
421,KAN,JJUNIS,-110,100,8.5,8
421,BAL,BZIMMERMA-L,115,145,8,7.5
421,MIA,TROGERS-L,-135,-155,8,7.5
421,HOU,JURQUIDY,-135,-140,10.5,10
421,COL,AGOMBER-L,115,130,10.5,10
421,ATL,IANDERSON,110,130,9,9
421,NYY,CKLUBER,-130,-140,9,9
421,PIT,TANDERSON-L,101,113,6,6
421,DET,MFULMER,-121,-123,6,6
421,PIT,MYAJURE,101,123,6,6.5
421,DET,STURNBULL,-121,-133,6,6.5
422,ARI,TWIDENER,135,132,8.5,8.5
422,CIN,JHOFFMAN,-150,-142,8.5,8.5
422,NYM,JLUCCHESI-L,-135,100,9.5,9.5
422,CUB,TWILLIAMS,122,-110,9.5,9.5
422,MIA,DCASTANO-L,131,130,8,8
422,SFO,ASANCHEZ,-145,-140,8,8
422,SDG,RWEATHERS,157,159,7.5,7.5
422,LAD,WBUEHLER,-175,-169,7.5,7.5
422,NYY,DGERMAN,-110,102,8.5,8
422,CLE,ACIVALE,-110,-112,8.5,8
422,SEA,JDUNN,153,154,9.5,9.5
422,BOS,NPIVETTA,-170,-164,9.5,9.5
422,LAA,ACOBB,114,114,9,9
422,HOU,CJAVIER,-125,-124,9,9
422,PIT,MKELLER,104,105,8.5,8.5
422,DET,JURENA,-124,-115,8.5,8.5
423,MIL,BANDERSON-L,122,148,10,9
423,CUB,KHENDRICK,-142,-158,10,9
423,WAS,EFEDDE,223,260,7,7
423,NYM,JDEGROM,-271,-300,7,7
423,ARI,LWEAVER,105,145,8.5,8.5
423,ATL,HYNOA,-125,-155,8.5,8.5
423,CIN,SGRAY,-125,-106,8,8
423,STL,KKIM-L,105,-104,8,8
423,PHI,VVELASQUE,120,113,10.5,10.5
423,COL,GMARQUEZ,-140,-123,10.5,10.5
423,MIA,SALCANTAR,105,124,7.5,7
423,SFO,AWOOD-L,-125,-134,7.5,7
423,SDG,YDARVISH,140,136,7,6.5
423,LAD,CKERSHAW-L,-160,-146,7,6.5
423,OAK,CIRVIN-L,-130,-127,9,9
